,timestamp,Day,Time,Minute,Second,Speed[rpm],Pattern_X [Pixel], Pattern_Y [Pixel], Film_X [Pixel], Film_Y [Pixel],Film_Result_X [mm], Film_Result_Y [mm],Zoom_1st_X [Pixel], Zoom_1st_Y [Pixel], Zoom_Curr_X [Pixel], Zoom_Curr_Y [Pixel],Normal_1st_X [Pixel], Normal_1st_Y [Pixel], Normal_Curr_X [Pixel], Normal_Curr_Y [Pixel],Zoom_Result_X [mm], Zoom_Result_Y [mm], Film_Result_X [mm], Film_Result_Y [mm].1,FileName
402,2022-09-13 17:26:07,13,17,26,7,0.0,190.831,575.977,410.866,548.076,0.0,-0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
403,2022-09-13 17:26:08,13,17,26,8,0.0,191.712,585.378,411.26,550.996,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
404,2022-09-13 17:26:09,13,17,26,9,0.0,191.265,582.746,410.53,551.729,0.0,-0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
405,2022-09-13 17:26:09,13,17,26,9,0.0,190.6,574.768,407.868,542.722,-0.012,-0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
406,2022-09-13 17:26:10,13,17,26,10,0.0,189.982,574.462,406.351,543.31,-0.014,-0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
407,2022-09-13 17:26:10,13,17,26,10,0.0,185.86,568.992,406.078,541.536,0.005,-0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
408,2022-09-13 17:26:11,13,17,26,11,0.0,185.526,568.597,407.05,546.283,0.012,-0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
409,2022-09-13 17:26:11,13,17,26,11,0.0,186.984,570.103,408.023,546.975,0.01,-0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
410,2022-09-13 17:26:12,13,17,26,12,0.0,190.675,576.124,408.197,548.041,-0.008,-0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
411,2022-09-13 17:26:13,13,17,26,13,0.0,190.434,581.895,408.388,547.712,-0.007,-0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
412,2022-09-13 17:26:13,13,17,26,13,0.0,188.383,580.082,408.019,548.03,0.0,-0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
413,2022-09-13 17:26:14,13,17,26,14,0.0,187.038,572.778,406.131,538.858,0.0,-0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
414,2022-09-13 17:26:14,13,17,26,14,0.0,187.958,574.959,404.647,542.367,-0.014,-0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
415,2022-09-13 17:26:15,13,17,26,15,0.0,184.61,569.428,404.895,542.282,0.0,-0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
416,2022-09-13 17:26:15,13,17,26,15,0.0,184.497,570.346,406.125,548.194,0.012,-0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
417,2022-09-13 17:26:16,13,17,26,16,0.0,186.18,570.695,407.1,550.397,0.009,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
418,2022-09-13 17:26:17,13,17,26,17,0.0,188.661,576.569,407.404,552.162,-0.003,-0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
419,2022-09-13 17:26:17,13,17,26,17,0.0,190.111,581.876,406.372,550.103,-0.015,-0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
420,2022-09-13 17:26:18,13,17,26,18,0.0,187.036,583.414,405.003,550.992,-0.005,-0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
421,2022-09-13 17:26:18,13,17,26,18,0.0,184.893,578.082,402.171,542.851,-0.009,-0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
422,2022-09-13 17:26:19,13,17,26,19,0.0,183.175,577.748,399.96,544.57,-0.015,-0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
423,2022-09-13 17:26:19,13,17,26,19,0.0,180.742,573.815,399.02,545.654,-0.004,-0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
424,2022-09-13 17:26:20,13,17,26,20,0.0,178.849,570.498,399.089,547.519,0.006,-0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
425,2022-09-13 17:26:21,13,17,26,21,0.0,178.497,569.798,399.265,546.51,0.007,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
426,2022-09-13 17:26:21,13,17,26,21,0.0,181.148,574.499,400.223,549.632,0.0,-0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
427,2022-09-13 17:26:22,13,17,26,22,0.0,182.791,584.49,400.367,552.12,-0.009,-0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
428,2022-09-13 17:26:22,13,17,26,22,0.0,180.882,580.075,399.503,548.944,-0.004,-0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
429,2022-09-13 17:26:23,13,17,26,23,0.0,179.552,578.034,396.857,542.616,-0.012,-0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
430,2022-09-13 17:26:23,13,17,26,23,0.0,178.118,578.464,395.158,542.19,-0.01,-0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
431,2022-09-13 17:26:24,13,17,26,24,0.0,174.567,574.258,395.264,541.476,0.007,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
432,2022-09-13 17:26:25,13,17,26,25,0.0,173.362,570.504,395.493,544.369,0.013,-0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
433,2022-09-13 17:26:25,13,17,26,25,0.0,176.693,569.503,396.038,544.821,0.0,-0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
434,2022-09-13 17:26:26,13,17,26,26,0.0,178.513,576.909,397.05,550.902,0.0,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
435,2022-09-13 17:26:26,13,17,26,26,0.0,178.986,583.066,396.939,551.148,-0.01,-0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
436,2022-09-13 17:26:27,13,17,26,27,0.0,177.029,577.624,396.056,546.957,0.0,-0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
437,2022-09-13 17:26:27,13,17,26,27,0.0,176.025,577.708,393.521,540.858,-0.01,-0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
438,2022-09-13 17:26:28,13,17,26,28,0.0,175.343,577.519,392.388,542.544,-0.011,-0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
439,2022-09-13 17:26:29,13,17,26,29,0.0,173.245,573.113,392.587,541.227,0.0,-0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
440,2022-09-13 17:26:29,13,17,26,29,0.0,171.149,573.97,393.432,547.54,0.014,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
441,2022-09-13 17:26:30,13,17,26,30,0.0,171.509,567.87,394.519,542.934,0.017,-0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
442,2022-09-13 17:26:30,13,17,26,30,0.0,176.748,573.766,396.102,545.281,0.0,-0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
443,2022-09-13 17:26:31,13,17,26,31,0.0,179.074,580.295,396.416,546.217,-0.01,-0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
444,2022-09-13 17:26:31,13,17,26,31,0.0,177.577,575.552,395.101,544.287,-0.008,-0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
445,2022-09-13 17:26:32,13,17,26,32,0.0,175.151,572.784,392.52,539.262,-0.01,-0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
446,2022-09-13 17:26:32,13,17,26,32,0.0,173.51,576.37,391.06,541.846,-0.007,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
447,2022-09-13 17:26:33,13,17,26,33,0.0,172.273,568.757,391.356,539.227,0.0,-0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
448,2022-09-13 17:26:34,13,17,26,34,0.0,170.991,567.678,392.65,543.465,0.01,-0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
449,2022-09-13 17:26:34,13,17,26,34,0.0,171.611,569.65,394.373,546.958,0.016,-0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
450,2022-09-13 17:26:35,13,17,26,35,0.0,175.35,572.647,396.249,545.752,0.008,-0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
451,2022-09-13 17:26:35,13,17,26,35,0.0,177.533,578.242,397.127,544.701,0.0,-0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
452,2022-09-13 17:26:36,13,17,26,36,0.0,178.418,582.174,397.135,550.591,0.0,-0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
453,2022-09-13 17:26:36,13,17,26,36,0.0,177.672,576.442,395.644,540.447,-0.008,-0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
454,2022-09-13 17:26:37,13,17,26,37,0.0,176.976,577.311,395.582,541.595,-0.005,-0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
455,2022-09-13 17:26:38,13,17,26,38,0.0,175.084,574.834,396.757,543.22,0.009,-0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
456,2022-09-13 17:26:38,13,17,26,38,0.0,175.007,570.185,398.811,546.309,0.019,-0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
457,2022-09-13 17:26:39,13,17,26,39,0.0,179.149,572.768,400.347,548.486,0.009,-0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
458,2022-09-13 17:26:39,13,17,26,39,0.0,182.782,575.104,401.712,550.097,-0.004,-0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
459,2022-09-13 17:26:40,13,17,26,40,0.0,183.883,582.718,402.235,551.5,-0.004,-0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
460,2022-09-13 17:26:40,13,17,26,40,0.0,182.268,582.209,401.24,547.194,0.0,-0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
461,2022-09-13 17:26:41,13,17,26,41,0.0,181.31,583.063,399.164,545.169,-0.006,-0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
462,2022-09-13 17:26:42,13,17,26,42,0.0,180.443,576.51,398.508,538.629,-0.007,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
463,2022-09-13 17:26:42,13,17,26,42,0.0,178.906,579.378,398.855,545.056,0.0,-0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
464,2022-09-13 17:26:43,13,17,26,43,0.0,178.282,573.97,400.35,547.005,0.013,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
465,2022-09-13 17:26:43,13,17,26,43,0.0,179.822,575.18,401.944,548.265,0.01,-0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
466,2022-09-13 17:26:44,13,17,26,44,0.0,183.268,576.647,403.82,547.882,0.004,-0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
467,2022-09-13 17:26:44,13,17,26,44,0.0,185.423,582.577,404.677,548.12,0.0,-0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
468,2022-09-13 17:26:45,13,17,26,45,0.0,184.799,579.878,404.33,545.906,0.0,-0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
469,2022-09-13 17:26:46,13,17,26,46,0.0,184.021,578.698,402.526,540.074,-0.005,-0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
470,2022-09-13 17:26:46,13,17,26,46,0.0,183.65,581.111,401.88,542.329,-0.008,-0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
471,2022-09-13 17:26:47,13,17,26,47,0.0,182.111,576.276,402.347,539.212,0.004,-0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
472,2022-09-13 17:26:47,13,17,26,47,0.0,181.4,573.004,403.722,542.024,0.012,-0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
473,2022-09-13 17:26:48,13,17,26,48,0.0,183.855,569.471,404.91,540.756,0.005,-0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
474,2022-09-13 17:26:48,13,17,26,48,0.0,186.492,574.472,406.117,544.255,0.0,-0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
475,2022-09-13 17:26:49,13,17,26,49,0.0,188.046,578.755,406.087,545.761,-0.005,-0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
476,2022-09-13 17:26:50,13,17,26,50,0.0,186.874,573.851,405.896,542.589,-0.004,-0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
477,2022-09-13 17:26:50,13,17,26,50,0.0,185.04,573.05,404.572,538.054,0.0,-0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
478,2022-09-13 17:26:51,13,17,26,51,0.0,184.757,579.532,404.236,542.306,0.0,-0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
479,2022-09-13 17:26:51,13,17,26,51,0.0,184.494,575.467,405.419,544.763,0.007,-0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
480,2022-09-13 17:26:52,13,17,26,52,0.0,184.736,570.881,407.386,543.868,0.016,-0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
481,2022-09-13 17:26:52,13,17,26,52,0.0,187.18,572.901,409.014,546.414,0.014,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
482,2022-09-13 17:26:53,13,17,26,53,0.0,191.232,574.844,410.478,545.834,0.0,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
483,2022-09-13 17:26:54,13,17,26,54,0.0,193.349,581.606,410.565,549.043,-0.011,-0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
484,2022-09-13 17:26:54,13,17,26,54,0.0,191.183,578.908,409.428,547.489,-0.006,-0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
485,2022-09-13 17:26:55,13,17,26,55,0.0,188.522,575.48,407.178,539.007,0.0,-0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
486,2022-09-13 17:26:55,13,17,26,55,0.0,188.771,578.664,405.934,540.819,-0.013,-0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
487,2022-09-13 17:26:56,13,17,26,56,0.0,186.518,577.256,404.889,543.909,-0.007,-0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
488,2022-09-13 17:26:56,13,17,26,56,0.0,184.61,570.123,405.492,541.886,0.007,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
489,2022-09-13 17:26:57,13,17,26,57,0.0,184.186,568.378,405.511,543.399,0.009,-0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
490,2022-09-13 17:26:57,13,17,26,57,0.0,187.068,572.461,405.529,546.558,-0.005,-0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
491,2022-09-13 17:26:58,13,17,26,58,0.0,187.787,576.864,404.443,544.487,-0.013,-0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
492,2022-09-13 17:26:59,13,17,26,59,0.0,184.466,576.607,402.536,543.411,-0.007,-0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
493,2022-09-13 17:26:59,13,17,26,59,0.0,182.917,575.183,399.455,538.211,-0.014,-0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
494,2022-09-13 17:27:00,13,17,27,0,0.0,180.588,575.328,397.165,537.938,-0.012,-0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
495,2022-09-13 17:27:00,13,17,27,0,0.0,177.271,571.982,396.291,537.217,0.0,-0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
496,2022-09-13 17:27:01,13,17,27,1,0.0,176.103,571.474,395.447,541.141,0.0,-0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
497,2022-09-13 17:27:01,13,17,27,1,0.0,176.586,568.065,394.99,542.863,-0.008,-0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
498,2022-09-13 17:27:02,13,17,27,2,0.0,176.643,569.934,394.594,542.412,-0.008,-0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
499,2022-09-13 17:27:03,13,17,27,3,0.0,175.716,575.763,394.348,545.105,-0.003,-0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
500,2022-09-13 17:27:03,13,17,27,3,0.0,174.443,577.649,392.913,545.588,-0.007,-0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
501,2022-09-13 17:27:04,13,17,27,4,0.0,172.402,579.159,389.568,540.182,-0.012,-0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
502,2022-09-13 17:27:04,13,17,27,4,0.0,170.64,578.152,387.208,539.195,-0.013,-0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
503,2022-09-13 17:27:05,13,17,27,5,0.0,167.677,576.625,386.403,542.588,-0.003,-0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
504,2022-09-13 17:27:05,13,17,27,5,0.0,166.029,568.999,386.03,539.581,0.005,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
505,2022-09-13 17:27:06,13,17,27,6,0.0,165.719,566.054,385.714,539.636,0.0,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
506,2022-09-13 17:27:07,13,17,27,7,0.0,163.599,571.767,386.685,542.332,0.016,-0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
507,2022-09-13 17:27:07,13,17,27,7,0.0,166.576,574.941,387.396,539.725,0.007,-0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
508,2022-09-13 17:27:08,13,17,27,8,0.0,166.658,574.469,386.73,537.804,0.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
509,2022-09-13 17:27:08,13,17,27,8,0.0,166.862,576.756,384.542,537.511,-0.009,-0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
510,2022-09-13 17:27:09,13,17,27,9,0.0,166.372,574.926,383.401,535.369,-0.011,-0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
511,2022-09-13 17:27:09,13,17,27,9,0.0,164.211,572.156,383.314,534.758,0.0,-0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
512,2022-09-13 17:27:10,13,17,27,10,0.0,163.676,566.286,384.508,537.599,0.006,-0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
513,2022-09-13 17:27:11,13,17,27,11,0.0,163.695,562.515,384.821,538.931,0.006,-0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
514,2022-09-13 17:27:11,13,17,27,11,0.0,166.063,569.052,385.292,539.547,0.0,-0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
515,2022-09-13 17:27:12,13,17,27,12,0.0,171.497,578.373,385.105,543.953,-0.026,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
516,2022-09-13 17:27:12,13,17,27,12,0.0,168.651,576.815,383.826,542.787,-0.022,-0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
517,2022-09-13 17:27:13,13,17,27,13,0.0,161.032,569.729,381.443,532.112,0.005,-0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
518,2022-09-13 17:27:13,13,17,27,13,0.0,159.684,575.151,380.423,534.319,0.006,-0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
519,2022-09-13 17:27:14,13,17,27,14,0.0,161.973,570.865,381.324,535.224,0.0,-0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
520,2022-09-13 17:27:15,13,17,27,15,0.0,162.157,566.503,383.121,538.554,0.009,-0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
521,2022-09-13 17:27:15,13,17,27,15,0.0,162.33,564.611,384.544,537.155,0.013,-0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
522,2022-09-13 17:27:16,13,17,27,16,0.0,165.94,576.119,386.169,543.76,0.005,-0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
523,2022-09-13 17:27:16,13,17,27,16,0.0,168.804,581.724,386.073,543.664,-0.009,-0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
524,2022-09-13 17:27:17,13,17,27,17,0.0,166.637,574.572,384.804,536.045,-0.008,-0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
525,2022-09-13 17:27:17,13,17,27,17,0.0,165.532,573.7,382.797,532.224,-0.012,-0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
526,2022-09-13 17:27:18,13,17,27,18,0.0,162.727,571.832,381.491,529.039,-0.003,-0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
527,2022-09-13 17:27:19,13,17,27,19,0.0,0.0,0.0,382.068,529.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
528,2022-09-13 17:27:19,13,17,27,19,0.0,0.0,0.0,383.462,534.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
529,2022-09-13 17:27:20,13,17,27,20,0.0,0.0,0.0,384.131,540.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
530,2022-09-13 17:27:20,13,17,27,20,0.0,0.0,0.0,384.92,539.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
531,2022-09-13 17:27:21,13,17,27,21,0.0,0.0,0.0,385.24,537.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
532,2022-09-13 17:27:21,13,17,27,21,0.0,0.0,0.0,383.537,538.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
533,2022-09-13 17:27:22,13,17,27,22,0.0,0.0,0.0,381.506,531.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
